text,label
pemerintah sudah mati nang hidup buhan perusak alam nang bisi tambang haja kawa di pengaruhinya pemerintah,1
indonesia kalo ngini amun amerika kada kaya ini lagi situ mamilih jokowi,1
bungul banar pandukung nang handak jokowi tiga periode handak meulah kiamat indonesia haja,1
salam tiga periode kawan sanang malihat mama bargambira manukar minyak lamak baramian batunjul tunjulan matinya haja lagi,1
ngeri banar malihat kaya ini bakarumun kaya nitu amun pas korona semalam tu di suntiknya tu pang sabuting sabuting pasti takana korona ujarnya,1
muntung wara nang bajanji semalam ujar tanang jangan khawatir simpanan minyak barsubsidi aman banyak pasti kabagian buktinya mana dasar pendusta nang di dustai rayat,1
kalu bujur ini ada permainan asa handak ku bawai orang hidup makan nang bakuah haja atau dibanam kah biar kadada nang nukar minyak atau bakurang nang nukar tega banar kalu urang nang diatas mamparmain akan urang nang sangat mambutuhkan apalagi produsen kamanan dengan bahan minyak,1
buka am mata ikam jokowi kisah picak malihat rayat sakit,1
nyaman lah mamilih paman birin hah tahu maka muha imbah sakit hanyar sadar pada dibungulinya,1
pemerintah nih sapuluh persen nukar minyak hagin rayat sambilan puluh persen mancuntan ,1
hanyar minyak ini balum lagi baras nang jadi makanan tiap hari amun pacangan kaya itu baik pindah negara haja kita atawa baulah negara hanyar kita nang pemerintahnya sorang sorang tiap rumah,1
hantap nang handak tiga priode jokowi ini asli kada tapi pintar urangnya hakun dibunguli,1
marasnya negaraku nang sugih lawan sawit dimanfaatkan oleh para mafia hantu baikungan bungul pemerintah nang mambari izin kada pintar imbah inya kawa mananam wahini sakahandaknya kayapa nangini rayat manangis,1
kena matian tu begarumbung kada jaga jarak kena korona,1
ini pang bukti pemarintah kada bujur bujur begawi sawit larang nih salah pemerintah,1
kaya tikus mati diatas kindai banih dapatnya pemerintah lagi nitu jual keluar negeri,1
ekonomi meroket ujar ikam mana jokowi pandir wara sekalinya,1
kelapa sawit banyak malihat tapi dikamanakan hutan rusak dapatnya perusahaan sawit tapi minyaknya kadada,1
hutan sudah mulai rusak diulah parkabunan kelapa sawit tapi maka minyaknya ngalih kada karuan ngalih ai sudah dikisah mafianya pemerintah jua,1
semoga para petinggi kaina labih susah lagi di akhirat menanggung darita rayat mudahan mati jadi hantu,1
kamamarasan lalu gawian jokowi pang ini lagi situ mamilih jokowi imbah sakit kaya ini masih haja handak mamilih asli bebungulan buhannya nih,1
vaksin digratis akan minyak maka di ngalih akan handak dimati akannya bisa tunggal gimitan manusiannya nih lawan jokowi,1
saraba ngalih tingkat kapuasan sangat kada puas sakali salam tambahi lagi masa jabatan sidin paman birin tahu bedangdutan wara pas banjir lalu haja ujar sekalinya calap jua ai sekalsel,1
pak jokowi sanang malihat rayat kayaini barabut handak vaksin katuju sidin tetawa hakun dipintarinya masyarakat,1
lihat nah rayat ikam sabab gawian buhan ikam wahai pemarintah negara panghasil sawit tapi minyak ngalih,1
bawang habang bawang putih naik jua nang maras bacari sahari habis sahari dapatnya naik lalu tambah haja pulang sakit kapala amun banyai duit kadada jadi masalah naik inya tahu betrailan haja malihat rayat sakit,1
jokowi inikah nang pian handaki hagan negara ngini mati kalaparan dikindai banih,1
model mati tuh bila kada bisi minyak lamak nang kada beusaha inya nang disariki pemerintah padahal sorang jua gawian kada waras,1
kalaparan di tangah karangking banih dasar nyata negara ini nih ,1
ujarnya subsidi mancari kaindomaret alfamart saban kali kusung kamanakah subsidinya tuh tatap ai nukar minyak di warung harga tujuh balas jua,1
pemerintahnya bungul tambuk hakun dibunguli perusahaan sawitnya ,1
yakin banyak nang hilang tuh barang diambilinya maling nang bedasi,1
miris haraga sawit naik padahal negara penghasil sawit dipintarinya kita kawan ai lawan pemerintah nyata kanyang inya mamakan duitnya,1
sudah mambari minyak larang haja hagan apa di murahakan tapi barang kadada adanya manyiksa wara pemerintah nih,1
mati kita ujarnya padahal inya kada begawi menyalah akan pemerintah asli ngini alibat orang tahu kawin haja sakulah kada,1
nang samalam manyidak guring janak disumpali dimakaninya duit rayat,1
tulung sejahtaraakan rayat pak pian dipilih nih hagin mensejahtera akan rayatkah mamatii rayat,1
pemerintah gagal kada cangkal lalu padahal gajih duit rayat malah handak mamatii lawan rayat,1
nang barabut nih urang badagangan makanan nang di sanga sanga tu kah amun ibu rumah tangga kaya aku nih saadanya haja pang kada kawa nukar nang salitar setangah litar amun kada kawa nang setangah litar nang saparapat amun kada kawa jua aku makan saadanya ai ngarannya hidup di kampung nih sabalum minyak larang gen di sini sudah larang badahulu tasarah urang warung ai aku kada kawa mamprotes basuara salah badiam hati asa dikarukut bidawang bangkak,1
salah pemerintah penghasil kalapa sawit terbasar di dunia di negeri surang maka larang haraganya,1
amun rabah tajajak jajak awak bekajal kajal banar kaya itu cuba pang dipikir akan lagi amun nang kaya itu manyakiti kaawak padahal ada haja lagi jalan nang lain jangan tapi diulah ngalih amun kadada nitu kada kawa ai sudah,1
lalu imbah ngini nukar minyak lamak wajib mambawa kartu bpjs ironi negara wakanda nang ujarnya jokowi negara semakin maju wan makmur ekonomi meroket ,1
pasti banyak nang mancuntan pas rami nang kaya itu sawat haja tu pang bajajumput ampun urang dasar sumber daya manusia randah,1
tabangi haja ranai sawitnya napang dijualnya kaluar negeri jua baik ditabangi nyata kadada nang dapatnya,1
makanan gratis ujar buhan tangan mahir maling ampun urang,1
padahal kalimantan panghasil targanal minyak tapi apa malah dijualnya kanegara lain ini pang ngarannya parmainan pemerintah jadi bahan baku naik kena gas elpiji makin ngalih,1
pemerintahnya kada pintar ada minyak lamak curah maka kada diboleh akannya makanya minyak lamak kamasan kawa barmain,1
masyarakat puas kapamimpinan presiden lawan gubernur wahini imbah dinaik akannya haraga sekehandak tahu maka situ matian haja lagi kita nih dapatnya,1
miris haraga sawit kada sabarapa maka naik haraga minyaknya amun handak barmain nang kaya ini baik sasakali haja berataan jangan minyaknya haja,1
coba pakai akal nang paling nyaman india impor minyak sawit datang indonesia india pengimpor minyak sawit artinya lain panghasil di india haraga gorengan atau haraga wadai nang disanga labih murah dari indonesia artinya panjual gorengan kawa jual murah gorengan karana minyak lamak kawa jadi murah di sana padahal buhannya importir minyak lamak kanapa jadi di indonesia minyak lamak larang maka produsen minyak lamak lawan akhirnya panjual gorengan jual larang gorenganya di mana nang salah,1
ada haja nang tukang timbun minyak parak puasa pang nih jadi kawa kena inya bajual minyak naik haraganya liwar am,1
kaya ini sudah dimurahi pemerintah masih haja manimbun nang manimbun ni dimana hatinya yu handak jadi napa mati jadi hantu kah,1
maras malihat negara kaya ini dapatnya pemimpin nang harat banyanyi haja jadi am kaya ini,1
nah apa ini subsidi kada pas sasaran di banjarmasin jua ngalih banar mandapat akan minyak lamak dihadangi aksi mahasiswanya nih nyaman situ dpr abut,1
negara sugih sawit minyak ngalih hati hati dibalik ngalihnya minyak jadi alat politik buhan nang handak mencalon wayah ini,1
kanapa sampai kayaini wahai panguasa ikam handak nyaman tarus pang rayat nang mandarita,1
iya nitu vaksin garatis awal jua kada wajib imbahnya ada raziaan vaksin nang paling wajib wahini dari pada sim maka duit vaksin tuh datang kita jua misalnya manukar minyak lamak dapat haraga larang pajak di naikakan listrik sagala macam umpat di naik akan jaka pang gajih karyawan nitu umpat naik ada jua kawa maimbangi ini apa ada duit rayat sacara halus dikaruk,1
pamimpin bisa napa banyanyi haja kalo kawa tahu sambat haja tau bajanji haja malaksanakan kada,1
lahan sawit banyak bahektar hektar tapi maras minyak lamak ngalih ini kada salah pemerintah ujar kena disalah akannya siapa kah pasti kada handak inya disalah akan lawan rayat ada haja alasannya,1
hiih kada di alfamart kada di indomaret habis barataan baik kada usah di subsidi pemerintah ai amun masyarakat kada marasakan harga subsidinya beistilah di setok apalagi bulan puasa urang perlu banar,1
habis hutan di bakar buhan perusahaan sawit gasan batanam sawit tanah rusak kayaina sakalinya hasilnya urang manikmati kadada utak,1
turunkan tim kpk wan bpk aja lagi mencheck pemerintah ini dibawanya korupsi duit subsidi,1
imbah viral hanyar sidak pemerintah nih mun kada dihambat di burit kada bagarak kaya hadangan haja lagi,1
kakanyangan biawak mamakan duit rayat iya kalo paman birin,1
jalan batempel lem kah nitu nangini mambaiki kah merusak kada baik lagi lalu gawiannya kada sesuai lawan prosedur kayanya nih,1
banyak banar bos proyek kaya raya dapatnya proyek kaya ini bekacak duit inya lawan buhan dinas nih,1
di lain kuat pasangannya sampai habis masa pamaliharaan masih oke ada neh kayaknya babarapa bulan sudah tacabutan amun kaya ini apa lagi ngarannya amun kada dikorupsi buhannya,1
ayo mana konsultan pengawasnya sudah di cari lo ini pasti sudah ada pandiran bebagi duitnya nih jadi pina ngalih dicari,1
bapak pariksa kpk turun akan cek proyeknya kada wajar banar ini pasti sudah dijadikannya duit inya padahal duit rayat,1
sudah kejadian hanyar dipantau salawas proses kamana haja buhan pengawasnya nih makan gajih buta haja pang,1
stadion tujuh balas mei jua pantau jis haja satu periode tuntung tujuh balas mei handak tuntung periode sawat diangkut buhannya duit nitu kelelawasan,1
kpk ri tulung turun kakota kami ada bau buruk korupsi di proyek ngini,1
nyata dah banyak di korupsi duitnya lawan nang manggawi,1
pihak balai nang manyatakan sesuai lawan parancanaan nitu kawa di hintip kada amun kadada dapat duit maka manyambat sudah sesuai,1
mudahan haja tarbalasakan lawan razakinya lawan barlimpah lawan nang mandustai lakas di tangkap wan bartanggung jawabkan atas sagala kalakuan kada baik di neraka,1
pamborongnya kabanyakan maambil hujung iya kaya itu,1
tangkapi haja lagi pemborongnya ngini pasti sudah diakalinya kita ,1
audit pang kalau kada sesuai spesifikasi nitu bararti ada indikasi korupsi perbaikan dasar sudah saharusnya apa bila ada karusakan dalam masa pameliharaan hagin kagiatan nang sudah dinyatakan saratus persen lawan pihak tarkait ,1
mega proyek harus dipantau kena nyaman di ulahnya duit pemborong lawan oknum pemerintah nang hantu duit,1
makanya bos harus rancak rancak di lihati proyek proyek sabalum tuntung tahap satu harusnya sudah dikontrol bos,1
lain masalah pamaliharaannya tapi ini masalah gawiannya nang amburadul handaknya mamikirakan kauntungan kantong tarus,1
pemborong nang jadi buronan padahal duitnya kada pemborong haja di ulahnya kambing hirang pemborong lawan oknum dinas,1
nahap banar anu ai korupsinya kaya nang kada kawa dilihat tuh gawiannya,1
kanyang lalu ujungan pemborong nih kanyang tuh pang mamakan duit rayat,1
usut bau bau korupsi nih amun kada korupsi nang kaya ini artinya pemborongnya kada bujur tapi kanapa amun kada bujur kawa lolos pas pemilihan nang menggawi proyek bisa ada talibat jua nih buhan pemerintah,1
kpk mana kpk ada mangsa ni ada nang nakal hadeh kasian rayat duitnya di pakai hadeh tasarah sudah ada haja karmanya kena ,1
kasian duit titik paluh rayat maka kaya ini gawiannya dasar maling nih sampai hagin kenyamanan urang banyak haja di ambilnya jua,1
sudah biasa di negara indonesia nih korupsi jadi budaya sudah amun dari atas sampai kebawah kada pejabat kada rayat biasa amun dibiasakan gawian kada baik kaya ngini handak jadi napa negara kaya ini,1
mega proyek kaya itulah gawiannya kanyang tikus tikus bedasi,1
kabiasaan banar mbahnya viral lalu ha kadada lah nang wani pasang badan samalam nitu ,1
dikamanakan kaluarga ikam dananya neh dana tiga puluh miliar paling teguna akan semiliar taguk sorang kah dasar bubuhan rakus,1
mulai awal sudah curiga jua pang apa tukangnya pina kada karuan mamasang sekalinya bujur usaha tidak menghianati hasil,1
diusut pak siapa nang maingkut proyek ini wan siapa pamanang tendernya kena ketahuan haja jumlah nang dibayarkan kakontraktor kontraktor bagawi bardasarkan biaya nang dibayarkan amun lebih banyak nang diambilnya kaya ini pang hasilnya,1
ini nang judulnya anggaran semaksimal amun bahan upah pangarjaan seminim amun jadi lah hasil dilapangan kayaini hasil di dompet kancang nang baisi proyek rugi tu pang kada amun ada kesempatan siapa nang kada handak palagi dapatnya duit,1
sariki pak ai mahir gawian asal asalan asal tuntung dananya milyaran ditelusuri kamana dananya nang banyak tuh mangalir pariksa buhan pihak terkait jangan jangan diambil ngalihai mun masalah duit milyaran nang ini habang hijau mata malihat,1
abut tu pang tukang proyek gawiannya katahuan kada bujur kada janak tu pang guring mahir,1
panas dingin nang ampun gawian katahuan masuk karangka wasi tu pang lagi nitu duit diambil dunia akhirat mandarita han lagi situ penyakit dipeulah liwar gila,1
tampar pemborongnya kena mahir ini nang ketahuan nang kada ketahuan kaya apa nyata haja sudah,1
uma liwar asalan lalu gawiannya ngini nih pang nang meulah kada maju budaya nang kaya ini nah meakar daging di banua dimatii haja lagi urangnya ngini biar nang kayaina kada lagi nang maumpati,1
satuju kada masuk haja nang jalan urang di pinggir jalan nang saharusnya hagan pangguna jalan lawan disabilitas tuna netra fungsi guiding block hagan mampar mudah buhannya tapi ini malah hancur hancuran balum satahun sudah pacul apalagi pamasangan lantai batu jua kada rapi pambuangan hagan banyu di jalan jua minim bahkan dimuka masigit jarang ada rasapan banyunya amun kalu hujan banyunya mangganang disitu ,1
semen lawan pasir haja kada di aduk langsung tempel haja ngini nih pemborong kada betanggung jawab tahu kacak duitnya haja,1
gawiannya kada baik lalu ini dituntut haja nang manggawi,1
apakah pihak kementrian kadada pangawasan pada pangarjaan tahu unjuk duit haja habis nitu manutup mata ja lagi kisah kada tahu,1
mandornya cuti salawas proyek bajalan jadi kaya ini mandornya ini kada waras bisa jua,1
wajar urang sarik manggawinya nangkaya itu apakah dana di korupsi atau tukang gawi nang kada tapi pintar satangah dewa jua,1
amang kaya kadatau lagu bento haja nang panting aku senang aku manang persetan urang susah karana aku nang panting asik sekali lagi cair,1
mambari supan dana apbn gawiannya kayaitu ngini pemerintahnya mambari kapemborong nang kada bujur maka nang kaya ini nang lolos liwar am gajih makan tarus begawi kada,1
carii tukangnya sambarangan banar menggawi imbah dapat pukuli haja lagi,1
umpat lalu lah pak jangan sambarang bagawian lah tulung di atur pina talihat haja gawian nang kada bujur nitu jangan makan gajih buta ja,1
mulai pamulaan gawian sudah kalihatan asalan di banding lawan proyek di banjar baru nang jauh labih tartata rapi ngini martapura jadi kada baik gara gara bubuhan ikam,1
sudah rancak haja gawian buhan dinas kaya ngini tapi kadada nang wani mamviral akan takutan ditangkapinya polisi,1
mamang kada rapi dilihat sekilas haja tahambur guiding block sudah banyak nang paculan padahal masih hanyar amun kaya ini aku gin kawa mamasang kada usah beproyek proyekan,1
nang sugih makin sugih nag miskin tambah miskin dapatnya buhan pemerintah ngini,1
